@RELATION svmModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {normal}

@DATA
0.053474,0.017702,2.900433,0.130475,0.188434,0.310520,0.015268,0.078202,-33.298905,3.256540,0.259651,0.268394,0.001529,-0.202450,0.094923,0.364198,-0.039340,0.178632,0.019371,-0.055515,-0.069087,0.019998,0.003976,0.094386,0.009442,0.009734,0.009175,0.055699,0.000635,0.004824,0.023207,0.042010,0.008798,0.037963,0.064000,0.029251,0.338644,0.069876,0.043073,0.407309,0.009741,0.107932,5.674729,0.759728,0.556161,0.410276,0.315823,0.370434,0.233911,0.397770,0.241472,0.267041,0.298551,0.234545,0.201067,0.025901,0.006159,0.072611,0.008900,0.006404,0.007962,0.029880,0.000879,0.003660,0.022417,0.038846,0.013043,0.014608,normal
0.064364,0.040009,2.797708,0.159555,0.193152,0.511939,0.019112,0.136727,-25.747174,3.200968,0.109520,0.484356,0.050649,0.238272,0.053274,-0.082266,-0.066921,-0.189932,-0.133725,-0.167261,-0.301677,0.037041,0.005855,0.059672,0.005121,0.008785,0.002524,0.030543,0.008969,0.010911,0.066158,0.024932,0.001562,0.038191,0.045869,0.055590,0.631441,0.061321,0.052768,0.421048,0.012978,0.195988,1.679793,0.679594,1.079331,0.447403,0.466665,0.299470,0.193412,0.166773,0.334822,0.303132,0.293780,0.364679,0.323142,0.047204,0.010246,0.049386,0.007150,0.007764,0.001665,0.035603,0.016112,0.015967,0.074375,0.025736,0.002260,0.008030,normal
0.053741,0.022817,2.906522,0.158018,0.191385,0.383182,0.013481,0.054020,-30.065019,2.313273,0.443466,0.118057,-0.267569,0.141354,-0.116558,-0.065200,-0.091875,-0.169063,-0.315648,-0.212651,-0.172411,0.012216,0.005628,0.040773,0.031057,0.021713,0.029747,0.028727,0.002100,0.005829,0.012892,0.020141,0.002606,0.030589,0.062158,0.028745,0.531020,0.089903,0.058256,0.489544,0.009256,0.096552,7.837512,0.926159,0.846980,0.522673,0.539328,0.308686,0.355289,0.224505,0.300250,0.343820,0.321524,0.353116,0.299996,0.020853,0.010785,0.044548,0.030160,0.027153,0.042935,0.033001,0.006394,0.010134,0.018879,0.034351,0.005279,0.017270,normal
0.046295,0.034851,2.962623,0.141227,0.188850,0.333662,0.009867,0.056624,-28.645477,2.516759,0.579028,0.399775,-0.185790,0.030526,-0.222931,-0.236054,-0.199871,-0.055303,-0.192375,-0.076784,-0.060245,0.031008,0.001887,0.028691,0.025719,0.053554,0.017565,0.032559,0.001228,0.006406,0.019941,0.023178,0.003935,0.033746,0.047376,0.042612,0.444852,0.063896,0.046702,0.411388,0.005694,0.088537,7.200146,0.879748,0.709846,0.449066,0.607525,0.467201,0.400757,0.296771,0.333312,0.250057,0.243034,0.236987,0.244060,0.030087,0.003121,0.030222,0.031640,0.045364,0.018864,0.039800,0.001984,0.009531,0.022754,0.025351,0.005790,0.014373,normal
0.092270,0.033156,2.789784,0.176145,0.187183,0.647737,0.020436,0.111428,-29.810027,1.979567,0.552596,-0.073391,-0.304229,0.071687,-0.206480,0.059129,0.023583,-0.145558,0.003167,-0.178962,-0.128597,0.032596,0.010083,0.024736,0.012269,0.011940,0.004580,0.013933,0.001062,0.010504,0.033299,0.022170,0.006609,0.026726,0.104556,0.047322,0.670641,0.107386,0.042015,0.801369,0.021806,0.175099,7.669650,1.251350,0.699537,0.689527,0.510909,0.291620,0.562955,0.298457,0.338757,0.341127,0.348705,0.387226,0.353077,0.056288,0.019290,0.033002,0.021094,0.020943,0.005806,0.020866,0.001800,0.013982,0.035698,0.033769,0.011238,0.018860,normal
0.061965,0.018706,2.812343,0.130670,0.173626,0.427450,0.013715,0.069493,-29.587338,3.030258,0.526009,-0.082144,-0.193434,-0.181263,-0.327123,-0.205556,-0.023173,0.050963,-0.019032,-0.030958,-0.068649,0.024677,0.005919,0.028994,0.033874,0.037381,0.015669,0.018369,0.001096,0.014753,0.018761,0.019097,0.005964,0.025568,0.066309,0.028174,0.445196,0.065463,0.043298,0.524854,0.010534,0.094439,5.788296,1.541866,0.836070,0.663851,0.445181,0.324835,0.349769,0.308431,0.277288,0.335438,0.201992,0.245218,0.248534,0.028096,0.006821,0.030243,0.049069,0.040676,0.023514,0.018315,0.001390,0.018832,0.023450,0.019991,0.005554,0.014602,normal
0.058091,0.008854,2.691278,0.129599,0.174584,0.393844,0.019607,0.065653,-31.271193,1.942552,0.678494,0.597751,-0.318900,0.094200,0.043826,0.011802,-0.198460,0.058786,-0.070043,0.072717,0.046900,0.007079,0.002011,0.061493,0.019194,0.034584,0.014970,0.092316,0.000804,0.003897,0.007971,0.031719,0.002652,0.040232,0.063263,0.011281,0.446725,0.057188,0.031732,0.519101,0.017628,0.086417,3.448099,1.156997,0.748319,0.568961,0.330606,0.333847,0.315043,0.305791,0.366465,0.217505,0.205909,0.168089,0.214098,0.007853,0.002342,0.048289,0.026860,0.039289,0.023060,0.049825,0.001045,0.004425,0.007508,0.032356,0.003358,0.020162,normal
0.064242,0.018037,2.783482,0.139879,0.175707,0.482700,0.012844,0.087681,-29.157061,2.083037,1.199911,0.416552,-0.480106,0.111337,-0.132044,-0.007896,-0.196487,0.050811,-0.293915,0.087226,-0.040118,0.020406,0.002191,0.047763,0.028439,0.048009,0.019516,0.024768,0.000635,0.004957,0.011961,0.016407,0.001724,0.026230,0.079179,0.023198,0.483298,0.069672,0.038573,0.619738,0.007748,0.131797,5.341218,1.516212,0.836658,0.478596,0.460685,0.389964,0.442467,0.322901,0.339664,0.333167,0.381092,0.208743,0.278319,0.026548,0.003550,0.043988,0.027459,0.041974,0.031482,0.024827,0.000871,0.004802,0.015621,0.017198,0.002755,0.014193,normal
0.054779,0.013677,2.671867,0.131154,0.170911,0.314815,0.022205,0.072747,-30.654734,2.480761,0.639149,0.544986,-0.160194,0.046456,-0.080398,0.062376,-0.071588,-0.062558,0.049556,0.126137,0.111286,0.020384,0.002757,0.035516,0.014021,0.014769,0.024052,0.062554,0.000575,0.006917,0.007911,0.066820,0.001705,0.036341,0.069628,0.016938,0.477597,0.071583,0.031262,0.471680,0.019697,0.103011,4.011243,0.889978,0.538882,0.347053,0.490784,0.401015,0.328762,0.231665,0.297312,0.253619,0.299384,0.255500,0.204622,0.026865,0.004149,0.034069,0.026463,0.016416,0.034880,0.049019,0.001138,0.008304,0.008839,0.054791,0.003075,0.018635,normal
0.058651,0.014576,2.631197,0.140208,0.183644,0.339664,0.014525,0.073541,-29.723451,2.746480,0.559781,0.390400,-0.240376,-0.243446,-0.116439,-0.002408,-0.282811,0.154539,-0.115296,0.015801,0.007865,0.025313,0.003328,0.024482,0.010866,0.035892,0.021630,0.043707,0.001974,0.013798,0.013638,0.032194,0.002781,0.026162,0.070158,0.016246,0.582397,0.064480,0.035363,0.453587,0.012299,0.098176,5.412681,1.072750,0.571633,0.386871,0.391273,0.558365,0.326654,0.267778,0.259969,0.286407,0.373954,0.312886,0.242885,0.033707,0.004297,0.023536,0.011758,0.042984,0.023886,0.036381,0.006486,0.019598,0.014190,0.051009,0.004006,0.015126,normal
0.046050,0.038691,2.768112,0.132533,0.171056,0.273697,0.015737,0.042474,-28.847993,2.460435,-0.045784,0.290289,-0.163614,-0.006917,-0.261107,-0.287610,-0.066053,-0.214115,-0.204649,-0.130436,-0.084081,0.019374,0.007216,0.036418,0.034524,0.019584,0.033103,0.032387,0.001535,0.008769,0.016495,0.012063,0.005474,0.031235,0.048696,0.034888,0.789103,0.091167,0.066477,0.404952,0.011216,0.055724,7.719205,0.956074,0.924920,0.599352,0.578307,0.485821,0.338931,0.357334,0.282505,0.273722,0.264349,0.286268,0.271776,0.026201,0.013222,0.031785,0.039839,0.021808,0.045658,0.035016,0.002810,0.010608,0.016433,0.013672,0.011452,0.017590,normal
0.115676,0.008542,2.611640,0.179917,0.162514,0.726102,0.010866,0.144465,-31.114486,2.111551,0.882479,0.241132,-0.423836,0.150817,0.229707,-0.035547,0.137709,0.048109,-0.235805,0.089882,-0.138590,0.016483,0.010539,0.034824,0.012234,0.032253,0.006912,0.018728,0.000945,0.004654,0.008741,0.016611,0.003882,0.017824,0.099328,0.010939,0.675291,0.103798,0.052224,0.673572,0.006488,0.141755,7.023711,0.950008,0.620978,0.492525,0.541367,0.305567,0.322870,0.247513,0.314067,0.245734,0.207598,0.199857,0.200108,0.024246,0.017459,0.034292,0.018926,0.036016,0.007735,0.017061,0.000940,0.007740,0.009710,0.017959,0.006210,0.011114,normal
0.141048,0.014272,2.737792,0.195543,0.163163,0.808276,0.012732,0.185495,-31.307431,1.437133,0.277323,0.397791,-0.499370,-0.182048,-0.061749,0.177581,0.003490,-0.045767,-0.190171,-0.081730,-0.041082,0.017681,0.005224,0.020584,0.010890,0.014569,0.021286,0.033845,0.000891,0.007331,0.006755,0.016115,0.002847,0.019128,0.121495,0.019687,0.606100,0.097417,0.036680,0.703102,0.013795,0.163122,5.609347,1.496731,0.540843,0.535591,0.807698,0.385851,0.330141,0.306816,0.274872,0.231193,0.329421,0.198524,0.209013,0.027260,0.007906,0.026093,0.018939,0.017715,0.037055,0.052097,0.001141,0.010117,0.007509,0.025782,0.004399,0.018833,normal
0.041945,0.013691,2.666359,0.113877,0.165756,0.245536,0.013388,0.062727,-29.363895,2.325436,-0.607266,0.399884,-0.206602,0.033602,0.053755,0.019742,0.023118,-0.097214,-0.117291,-0.060319,0.111817,0.022415,0.007422,0.030202,0.019159,0.018673,0.010581,0.025634,0.004070,0.012421,0.014371,0.013098,0.006316,0.018574,0.026155,0.016576,0.413263,0.056052,0.036757,0.378912,0.009809,0.062557,6.244681,1.145211,0.861660,0.726970,0.624803,0.524109,0.438989,0.383741,0.346201,0.398173,0.205208,0.220099,0.162118,0.026430,0.009745,0.031134,0.017414,0.018587,0.010048,0.029384,0.006389,0.014095,0.018390,0.013983,0.008038,0.010687,normal
0.051684,0.027446,2.755000,0.141275,0.182384,0.320752,0.016026,0.054926,-29.679080,2.475388,0.045081,0.052902,-0.306849,0.003744,-0.227652,-0.134019,-0.024730,-0.303117,-0.290373,-0.158173,-0.040008,0.021768,0.005842,0.038822,0.049686,0.015676,0.038960,0.033491,0.001786,0.008614,0.009622,0.014705,0.002864,0.034280,0.058869,0.031870,0.594516,0.075589,0.061106,0.416099,0.012448,0.085332,7.616406,1.024997,0.996324,0.486891,0.615891,0.415227,0.382348,0.276803,0.269747,0.289509,0.361043,0.326021,0.311459,0.035833,0.010276,0.027160,0.059187,0.017957,0.045616,0.042139,0.003079,0.015455,0.013186,0.021145,0.003733,0.018159,normal
0.039672,0.009222,2.681452,0.113780,0.167915,0.283442,0.016090,0.056512,-29.772494,2.066395,0.648003,0.671225,-0.380570,0.042672,-0.063335,-0.059273,-0.039851,-0.088861,-0.102829,0.100391,0.061773,0.014552,0.002402,0.029709,0.010831,0.027443,0.024356,0.047799,0.000746,0.006907,0.008384,0.069107,0.006194,0.031311,0.041782,0.008809,0.504445,0.043248,0.038640,0.399309,0.011971,0.067221,5.093607,1.597430,0.897122,0.480347,0.551855,0.418498,0.341712,0.311925,0.492539,0.219835,0.283616,0.232014,0.252673,0.015578,0.003510,0.035281,0.015269,0.028655,0.028808,0.044342,0.000966,0.011458,0.008017,0.070709,0.010610,0.018325,normal
0.044146,0.012012,2.583609,0.116144,0.165386,0.279159,0.013291,0.057553,-30.358039,1.791927,-0.131502,0.639383,-0.729615,-0.078869,0.156473,-0.010735,0.011242,-0.104019,-0.306057,-0.166503,-0.105700,0.012927,0.008840,0.041819,0.027529,0.025706,0.010250,0.012594,0.003663,0.007119,0.010112,0.018939,0.005223,0.020618,0.024418,0.011924,0.732451,0.049334,0.047605,0.320158,0.009459,0.024739,6.976115,1.115111,1.004544,0.601794,0.722233,0.468149,0.401114,0.302350,0.293961,0.294231,0.273609,0.253137,0.180661,0.016346,0.014896,0.041266,0.037611,0.024493,0.012476,0.013822,0.006311,0.009093,0.012551,0.024611,0.005420,0.012585,normal
0.104285,0.038395,3.015061,0.184384,0.177351,0.547913,0.012081,0.102046,-29.467168,1.955176,0.186475,0.079011,-0.346878,0.146898,-0.257421,-0.102042,-0.047280,-0.230901,-0.259682,-0.078741,-0.106574,0.014210,0.004523,0.038122,0.035378,0.022999,0.026565,0.017474,0.000973,0.006482,0.008142,0.013672,0.002062,0.028741,0.106752,0.037898,0.376823,0.108286,0.061664,0.514625,0.009823,0.097954,7.917041,1.094382,0.687639,0.345041,0.394865,0.410488,0.301434,0.257135,0.201579,0.207464,0.291161,0.327235,0.252654,0.022559,0.005100,0.035744,0.030639,0.037126,0.050103,0.022133,0.001974,0.014336,0.011619,0.025643,0.002441,0.015578,normal
0.050489,0.026979,2.603593,0.138305,0.171947,0.458139,0.012283,0.074804,-29.553601,2.098333,-0.213729,0.165634,-0.487758,0.215377,-0.159961,0.055222,-0.040174,-0.139383,-0.254823,-0.152478,-0.143906,0.018087,0.013833,0.043883,0.019466,0.018360,0.014475,0.014256,0.001513,0.007082,0.011361,0.025496,0.008524,0.023287,0.053442,0.031723,0.717293,0.077752,0.050695,0.504928,0.010170,0.063718,7.001935,0.916288,0.735918,0.515798,0.671001,0.315937,0.371289,0.260290,0.259551,0.239837,0.346254,0.267739,0.221519,0.024470,0.017282,0.032865,0.024395,0.024481,0.016509,0.018109,0.002243,0.009907,0.015987,0.043341,0.012351,0.014679,normal
0.063758,0.007130,2.839736,0.140122,0.175274,0.425016,0.014514,0.060362,-30.860500,2.282368,0.278834,0.561602,-0.305384,-0.181269,-0.092413,-0.146663,-0.266669,-0.040404,0.006062,-0.054426,0.012000,0.030832,0.002353,0.037981,0.022775,0.026730,0.028146,0.027432,0.001908,0.011526,0.009950,0.017574,0.002316,0.028339,0.076514,0.008482,0.646533,0.083501,0.050097,0.544660,0.008630,0.079484,6.397066,1.197369,0.945298,0.498348,0.701521,0.421401,0.358368,0.328720,0.391453,0.339660,0.297756,0.269776,0.221958,0.044113,0.002985,0.043560,0.039019,0.037825,0.033045,0.027223,0.002900,0.012932,0.010584,0.023778,0.002844,0.015959,normal
0.048674,0.018005,2.860971,0.126906,0.156289,0.367023,0.012927,0.059724,-30.103403,2.429763,0.332684,0.625080,-0.211072,-0.040205,0.316891,0.189906,-0.044520,0.095106,0.034166,0.100912,0.082125,0.022345,0.007965,0.070424,0.012190,0.030081,0.007904,0.023016,0.003369,0.005839,0.015155,0.021278,0.003136,0.027227,0.056411,0.020908,0.436353,0.092621,0.076295,0.444295,0.012123,0.067484,7.695540,1.116717,1.019175,0.554977,0.541168,0.434795,0.510394,0.238231,0.246191,0.230263,0.196891,0.165135,0.179026,0.020523,0.013672,0.051754,0.016105,0.022640,0.008641,0.022699,0.009269,0.005455,0.016020,0.020539,0.003992,0.012172,normal
0.045457,0.026958,2.695453,0.132195,0.180096,0.305806,0.015203,0.051795,-29.781878,2.513802,0.650405,0.184378,-0.218188,0.087599,-0.327034,-0.079725,-0.096440,-0.224452,-0.254473,-0.165690,-0.122356,0.018595,0.004234,0.055080,0.039969,0.025799,0.034851,0.042201,0.001752,0.005924,0.008322,0.015649,0.001415,0.036214,0.044383,0.027790,0.635088,0.062299,0.046144,0.332947,0.011790,0.055981,5.529613,0.898608,0.664841,0.435663,0.383752,0.339975,0.349050,0.255978,0.215640,0.218060,0.288951,0.255465,0.238803,0.025220,0.005943,0.052804,0.037716,0.020279,0.044892,0.032035,0.003232,0.009989,0.011332,0.026400,0.001755,0.015924,normal
0.042174,0.024857,2.944744,0.123664,0.176140,0.226869,0.015859,0.038526,-29.094378,2.535570,0.005442,0.191170,-0.281450,0.121245,-0.189525,0.027000,-0.115977,-0.120761,-0.064769,-0.100012,-0.153226,0.020231,0.009610,0.029902,0.014767,0.035305,0.019475,0.028485,0.001402,0.006336,0.021399,0.024832,0.009649,0.030455,0.045739,0.029066,0.462366,0.075458,0.058642,0.320247,0.011219,0.058243,7.438344,1.076621,0.990457,0.648019,0.385870,0.401542,0.311587,0.290811,0.248279,0.277509,0.294626,0.326739,0.249413,0.023663,0.014964,0.032747,0.021786,0.047911,0.028138,0.018664,0.001719,0.005554,0.028661,0.029908,0.016798,0.013601,normal
0.030651,0.010961,2.506120,0.109451,0.171599,0.144454,0.015416,0.030666,-31.056245,2.518037,0.439357,0.612459,-0.388921,-0.007251,-0.095188,-0.025681,-0.109251,-0.161866,-0.256488,0.021959,0.060960,0.024512,0.002375,0.058728,0.019401,0.029554,0.015011,0.036465,0.002174,0.007847,0.013145,0.041455,0.005747,0.029984,0.021885,0.013151,0.554538,0.043502,0.053183,0.144971,0.011623,0.024256,5.859684,0.835331,0.942454,0.434400,0.653760,0.390091,0.414107,0.337708,0.376131,0.232249,0.307576,0.261286,0.262043,0.024408,0.003362,0.043968,0.020991,0.035837,0.020568,0.032959,0.005463,0.010598,0.016434,0.041363,0.009255,0.014938,normal
0.043364,0.015289,2.784394,0.130239,0.178460,0.339966,0.016031,0.075272,-29.286765,2.154948,0.359769,0.485746,-0.486922,0.127464,0.091815,-0.093126,0.046712,-0.057297,-0.022777,-0.072218,0.067869,0.025231,0.003413,0.035673,0.025259,0.031817,0.005939,0.020364,0.000969,0.007131,0.008701,0.040612,0.006312,0.026880,0.032450,0.015041,0.517363,0.046735,0.034275,0.511611,0.015905,0.088226,5.903769,1.026783,0.760971,0.470822,0.721216,0.411721,0.426135,0.386192,0.379593,0.238857,0.266767,0.238621,0.324121,0.036352,0.004738,0.033765,0.030795,0.027948,0.006126,0.020034,0.000752,0.011027,0.010105,0.061385,0.010093,0.015185,normal
0.051470,0.022809,2.696766,0.144515,0.178173,0.363627,0.012076,0.062361,-29.611291,1.806629,0.204670,0.086247,-0.316365,0.203745,-0.276886,0.135387,-0.128120,-0.136688,-0.225053,-0.142848,-0.235660,0.032624,0.007423,0.049378,0.017170,0.021825,0.012184,0.027083,0.001599,0.003169,0.006179,0.029028,0.008297,0.026447,0.043788,0.027143,0.666859,0.082238,0.058550,0.417117,0.010159,0.060011,7.588846,1.282578,0.991726,0.701000,0.515032,0.387596,0.349103,0.222674,0.214530,0.235434,0.363117,0.387575,0.326146,0.045913,0.012765,0.044405,0.017623,0.027703,0.018060,0.035069,0.002307,0.004018,0.006371,0.034036,0.014263,0.013669,normal
0.042342,0.016630,2.917997,0.139946,0.190142,0.252504,0.019209,0.052020,-31.308480,2.719692,0.448733,0.367794,-0.230187,-0.000557,-0.238029,-0.144687,-0.148145,-0.151163,-0.212825,-0.135100,-0.104017,0.026450,0.005957,0.031670,0.026491,0.016778,0.045079,0.039701,0.002178,0.003908,0.014377,0.039583,0.002344,0.039073,0.052806,0.017593,0.441660,0.084305,0.048772,0.359622,0.017258,0.066666,6.013292,0.757273,0.726151,0.479230,0.525260,0.323211,0.229059,0.313567,0.261658,0.277904,0.286832,0.327065,0.291621,0.048185,0.011603,0.032732,0.029139,0.015300,0.058691,0.037856,0.006606,0.006348,0.018962,0.054008,0.004525,0.017821,normal
0.046773,0.005077,2.288099,0.202612,0.252798,0.464197,0.014876,0.082636,-30.979174,2.113425,0.449595,0.360974,0.133142,0.228027,0.117329,0.145632,0.030245,0.068344,0.074676,0.041156,-0.071430,0.007126,0.002002,0.085106,0.003137,0.011279,0.029867,0.176917,0.000396,0.004249,0.004959,0.033865,0.002145,0.053282,0.039229,0.010858,0.411577,0.045020,0.026611,0.293029,0.008067,0.085650,1.747878,0.453296,0.406742,0.292159,0.286737,0.129704,0.183110,0.090380,0.152285,0.126144,0.186266,0.110061,0.196307,0.007844,0.004362,0.022887,0.002703,0.010794,0.025545,0.059359,0.000406,0.006347,0.003572,0.013109,0.003145,0.013727,normal
0.031227,0.014012,2.651286,0.124182,0.189843,0.227207,0.011843,0.022890,-33.848853,2.839187,1.122285,0.221428,-0.197351,0.296050,-0.095123,0.450320,0.090900,0.310452,0.081260,0.023215,-0.126793,0.012053,0.005663,0.045992,0.007350,0.051057,0.007231,0.049010,0.000346,0.003454,0.032766,0.041999,0.003056,0.030496,0.021935,0.017648,0.460203,0.059550,0.051638,0.207224,0.005045,0.024365,5.502134,0.620656,0.465916,0.345288,0.365615,0.292604,0.304285,0.226255,0.219097,0.275795,0.118308,0.105172,0.251171,0.011169,0.007809,0.021896,0.010423,0.024005,0.010451,0.038620,0.000418,0.007443,0.029510,0.036415,0.004641,0.006841,normal
0.120182,0.032340,2.851638,0.240719,0.230578,1.121328,0.025670,0.248182,-25.443334,2.014048,0.618843,0.041060,-0.040583,0.196359,0.033517,0.219580,-0.099173,-0.064287,-0.072766,-0.109263,-0.023494,0.015625,0.008237,0.022393,0.011952,0.053862,0.007894,0.047350,0.001008,0.004535,0.017214,0.034528,0.007048,0.031996,0.080009,0.031510,0.523696,0.083722,0.030599,0.849986,0.020008,0.205493,2.477013,0.908987,0.636885,0.686751,0.387383,0.321564,0.230691,0.223113,0.179743,0.211621,0.226974,0.129273,0.283993,0.014519,0.016268,0.028371,0.011462,0.055519,0.009151,0.037816,0.001247,0.006163,0.013360,0.036521,0.017605,0.016807,normal
0.050740,0.038010,2.888173,0.132894,0.168681,0.245729,0.013717,0.045842,-28.248661,2.350424,-0.351263,0.210390,-0.633754,0.083244,-0.104925,-0.154524,-0.095034,-0.188066,-0.245905,-0.085265,-0.115991,0.019566,0.006622,0.028093,0.023044,0.036816,0.021007,0.032603,0.001643,0.008254,0.012982,0.014783,0.011846,0.028120,0.066318,0.042447,0.510460,0.095095,0.063719,0.383061,0.009292,0.048337,7.708209,0.887301,1.019768,0.623347,0.543058,0.444197,0.316946,0.377671,0.266700,0.279007,0.331907,0.254716,0.380590,0.029340,0.011667,0.034718,0.030868,0.043044,0.023373,0.035444,0.003599,0.012934,0.014751,0.024621,0.017072,0.011722,normal
0.045062,0.023295,2.452319,0.176586,0.206515,0.511927,0.010677,0.038158,-33.448408,2.398021,0.181415,0.294639,-0.280123,-0.166296,-0.296199,-0.112902,-0.301531,-0.081320,-0.102252,-0.015447,-0.163574,0.022340,0.004149,0.020430,0.016534,0.034340,0.035335,0.042325,0.002629,0.009547,0.012762,0.016363,0.008723,0.024857,0.028867,0.023065,0.419019,0.044792,0.030966,0.243088,0.005898,0.053339,4.814071,0.609523,0.819618,0.356122,0.317855,0.233614,0.217694,0.266843,0.224101,0.203071,0.198038,0.169696,0.181140,0.018509,0.005821,0.016772,0.015903,0.017719,0.017960,0.025788,0.006241,0.013014,0.010164,0.012568,0.011861,0.007816,normal
0.053414,0.011607,2.553966,0.173209,0.221424,0.451044,0.011822,0.020780,-36.309179,2.346110,0.316356,0.644856,0.119427,0.181822,0.281018,-0.053644,-0.268202,0.022216,0.051645,0.279784,-0.041300,0.012220,0.002359,0.070453,0.008557,0.044159,0.015243,0.040340,0.002797,0.003837,0.008844,0.023072,0.003905,0.027790,0.037251,0.014833,0.393623,0.067448,0.033755,0.331009,0.005673,0.016606,4.958519,0.843343,0.593489,0.278062,0.356649,0.441105,0.318020,0.455531,0.245199,0.190668,0.146292,0.216580,0.201968,0.013179,0.002544,0.045635,0.007334,0.035278,0.016229,0.012938,0.004117,0.003639,0.007371,0.018719,0.004309,0.007861,normal
0.055677,0.017694,2.720081,0.130927,0.155708,0.363708,0.011383,0.067930,-29.914976,2.004270,0.355138,0.378126,-0.345918,0.217197,0.353854,0.018803,0.009476,0.089834,-0.125927,0.154475,-0.010545,0.017807,0.006093,0.065631,0.010589,0.036784,0.008628,0.022443,0.002552,0.004162,0.011532,0.014493,0.008328,0.027119,0.060454,0.024300,0.584381,0.078786,0.062634,0.387499,0.008132,0.076879,7.900081,0.986671,0.943171,0.453505,0.512703,0.458204,0.408229,0.343920,0.244651,0.201679,0.257730,0.274202,0.190967,0.019030,0.014241,0.048141,0.012135,0.037880,0.010237,0.018877,0.004786,0.004313,0.015365,0.017823,0.016736,0.014002,normal
0.060783,0.022384,2.997264,0.163513,0.200409,0.374954,0.011745,0.052783,-32.178461,2.194529,0.123326,0.313108,-0.438436,-0.054495,-0.125940,-0.223166,0.188502,-0.028693,-0.254818,-0.061465,-0.233865,0.028373,0.009823,0.025088,0.017536,0.022177,0.020032,0.053126,0.002140,0.006704,0.014148,0.018581,0.006556,0.027831,0.049581,0.024715,0.369453,0.063031,0.035933,0.346126,0.005672,0.066565,4.244849,0.714149,0.732422,0.381861,0.394791,0.335968,0.344190,0.394525,0.179244,0.250628,0.207157,0.163679,0.270590,0.028970,0.017754,0.020841,0.016147,0.024607,0.025055,0.035885,0.003801,0.008060,0.013772,0.017162,0.010961,0.011630,normal
0.351727,0.034196,2.941210,0.394724,0.271959,2.041524,0.010083,0.617364,-25.828849,1.148910,0.004918,0.154705,-0.291086,0.127331,0.203936,0.270277,0.115062,-0.133576,0.023517,-0.104147,-0.197874,0.016370,0.009443,0.015740,0.003085,0.009904,0.006756,0.020274,0.001224,0.002178,0.012795,0.026359,0.003455,0.016566,0.114575,0.036795,0.253525,0.082027,0.026086,0.523902,0.006014,0.185768,0.818246,0.642604,0.367607,0.220152,0.160941,0.178086,0.141967,0.146649,0.095516,0.119433,0.151429,0.169633,0.189159,0.025380,0.012778,0.016526,0.002422,0.021102,0.007048,0.023983,0.000404,0.001705,0.014354,0.034245,0.001522,0.010021,normal
